/home/lucas-junges/Documents/clientes/w&co/main_server.py:24: DeprecationWarning: websockets.server.WebSocketServerProtocol is deprecated
  from websockets.server import WebSocketServerProtocol
2025-11-07 23:57:29,396 - __main__ - INFO - ================================================================================
2025-11-07 23:57:29,396 - __main__ - INFO - NEOCOUDE-HD-15 HMI SERVER
2025-11-07 23:57:29,396 - __main__ - INFO - ================================================================================
2025-11-07 23:57:29,396 - __main__ - INFO - Running in LIVE MODE (PLC on /dev/ttyUSB0)
2025-11-07 23:57:29,396 - modbus_client - INFO - Modbus client initialized in LIVE MODE: /dev/ttyUSB0 @ 57600
2025-11-07 23:57:29,397 - __main__ - INFO - Starting HMI server on ws://localhost:8080
2025-11-07 23:57:29,397 - state_manager - INFO - Starting state manager (poll interval: 0.25s)
2025-11-07 23:57:29,399 - modbus_client - INFO - Connected to PLC on /dev/ttyUSB0
2025-11-07 23:57:29,419 - modbus_client - ERROR - Error reading register 6536: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,469 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,486 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,508 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,508 - state_manager - WARNING - Poll cycle took 0.612s (exceeds 0.25s)
2025-11-07 23:58:58,530 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,552 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,568 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,590 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,612 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,628 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,650 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,673 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,687 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,710 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,732 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,747 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,763 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,777 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,792 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,807 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,822 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,838 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,853 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,868 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,883 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,899 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,921 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,944 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:58,959 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:58,981 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,003 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,019 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,041 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,063 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,079 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,093 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,109 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,123 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,139 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,154 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,169 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,184 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,200 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,222 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,222 - state_manager - WARNING - Poll cycle took 0.714s (exceeds 0.25s)
2025-11-07 23:58:59,244 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,260 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,274 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,289 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,305 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,320 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,334 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,351 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,365 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,381 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,395 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,410 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,425 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,448 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,463 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,485 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,508 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,523 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,546 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,568 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,583 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,606 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,628 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,643 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,666 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,687 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,703 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,717 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,734 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,755 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,778 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,794 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,816 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,838 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,853 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,868 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,884 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,899 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,914 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,929 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,930 - state_manager - WARNING - Poll cycle took 0.708s (exceeds 0.25s)
2025-11-07 23:58:59,944 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,959 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:58:59,974 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:58:59,989 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,004 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,019 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,034 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,049 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,065 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,080 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,095 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,110 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,125 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,140 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,155 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,170 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,185 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,200 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,215 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,230 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,245 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,261 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,276 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,291 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,306 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,321 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,336 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,351 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,367 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,382 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,396 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,411 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,427 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,442 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,457 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,472 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,488 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,502 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,518 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,540 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,540 - state_manager - WARNING - Poll cycle took 0.610s (exceeds 0.25s)
2025-11-07 23:59:00,563 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,577 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,593 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,608 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,623 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,638 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,653 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,668 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,683 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,698 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,713 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,728 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,744 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,758 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,774 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,788 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,804 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,819 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,833 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,849 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,865 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,879 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,895 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,910 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:00,925 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,940 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,955 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,970 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:00,985 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,001 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,015 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,031 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,045 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,060 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,075 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,091 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,106 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,121 - modbus_client - ERROR - Error reading register 2402: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,135 - modbus_client - ERROR - Error reading register 2404: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,151 - modbus_client - ERROR - Error reading register 2406: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,151 - state_manager - WARNING - Poll cycle took 0.611s (exceeds 0.25s)
2025-11-07 23:59:01,167 - modbus_client - ERROR - Error reading register 1238: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,182 - modbus_client - ERROR - Error reading register 1239: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,196 - modbus_client - ERROR - Error reading coil 256: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,211 - modbus_client - ERROR - Error reading coil 257: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,226 - modbus_client - ERROR - Error reading coil 258: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,242 - modbus_client - ERROR - Error reading coil 259: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,257 - modbus_client - ERROR - Error reading coil 260: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,272 - modbus_client - ERROR - Error reading coil 261: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,286 - modbus_client - ERROR - Error reading coil 262: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,302 - modbus_client - ERROR - Error reading coil 263: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,318 - modbus_client - ERROR - Error reading coil 384: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,332 - modbus_client - ERROR - Error reading coil 385: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,347 - modbus_client - ERROR - Error reading coil 386: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,362 - modbus_client - ERROR - Error reading coil 387: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,377 - modbus_client - ERROR - Error reading coil 388: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,392 - modbus_client - ERROR - Error reading coil 389: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,408 - modbus_client - ERROR - Error reading coil 390: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,423 - modbus_client - ERROR - Error reading coil 391: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,438 - modbus_client - ERROR - Error reading register 2112: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,453 - modbus_client - ERROR - Error reading register 2114: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,468 - modbus_client - ERROR - Error reading register 2118: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,483 - modbus_client - ERROR - Error reading register 2120: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,498 - modbus_client - ERROR - Error reading register 2128: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,513 - modbus_client - ERROR - Error reading register 2130: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
2025-11-07 23:59:01,529 - modbus_client - ERROR - Error reading coil 768: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,543 - modbus_client - ERROR - Error reading coil 769: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,558 - modbus_client - ERROR - Error reading coil 770: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,574 - modbus_client - ERROR - Error reading coil 771: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,589 - modbus_client - ERROR - Error reading coil 772: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,603 - modbus_client - ERROR - Error reading coil 773: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,619 - modbus_client - ERROR - Error reading coil 776: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,634 - modbus_client - ERROR - Error reading coil 896: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,649 - modbus_client - ERROR - Error reading coil 897: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,664 - modbus_client - ERROR - Error reading coil 898: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,680 - modbus_client - ERROR - Error reading coil 899: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,694 - modbus_client - ERROR - Error reading coil 901: ExceptionResponse(dev_id=1, function_code=192, exception_code=1)
2025-11-07 23:59:01,709 - modbus_client - ERROR - Error reading register 2400: ExceptionResponse(dev_id=1, function_code=160, exception_code=1)
